interaction_id,user_id,shoe_id,event_type,rating,timestamp
526,894,481,wishlist,,2025-06-23T15:42:52.805994
527,578,187,wishlist,,2025-01-07T15:42:52.805994
528,306,362,wishlist,,2024-10-08T15:42:52.805994
529,878,498,wishlist,,2024-09-18T15:42:52.805994
530,175,125,wishlist,,2024-12-05T15:42:52.805994
531,448,167,view,,2025-02-22T15:42:52.805994
532,610,234,view,,2025-03-01T15:42:52.805994
533,265,377,view,,2025-01-11T15:42:52.805994
534,506,204,purchase,,2024-10-30T15:42:52.805994
535,143,307,view,,2024-09-09T15:42:52.805994
536,48,174,view,,2025-07-13T15:42:52.805994
537,540,387,wishlist,,2024-09-26T15:42:52.805994
538,606,235,view,,2025-02-10T15:42:52.805994
539,589,305,view,,2025-01-19T15:42:52.805994
540,611,353,view,,2024-10-29T15:42:52.805994
541,202,291,view,,2025-08-07T15:42:52.805994
542,258,110,wishlist,,2025-02-10T15:42:52.805994
543,113,456,rating,2.2,2025-04-25T15:42:52.805994
544,429,241,wishlist,,2025-07-22T15:42:52.805994
545,540,14,view,,2024-09-25T15:42:52.805994
546,363,139,view,,2025-01-05T15:42:52.805994
547,408,29,view,,2025-01-24T15:42:52.805994
548,121,405,wishlist,,2025-07-01T15:42:52.805994
549,155,422,view,,2025-03-19T15:42:52.805994
550,509,178,view,,2025-05-21T15:42:52.805994
551,757,337,wishlist,,2024-10-11T15:42:52.805994
552,978,422,purchase,3.2,2024-11-21T15:42:52.805994
553,592,148,view,,2025-01-22T15:42:52.805994
554,504,209,wishlist,,2025-05-17T15:42:52.805994
555,251,222,view,,2024-09-09T15:42:52.805994
556,39,63,purchase,4.4,2024-09-28T15:42:52.805994
557,220,428,add_to_cart,,2024-08-26T15:42:52.805994
558,840,380,view,,2024-11-07T15:42:52.805994
559,84,455,wishlist,,2024-12-04T15:42:52.805994
560,399,179,view,,2025-06-15T15:42:52.805994
561,813,379,view,,2025-04-07T15:42:52.805994
562,792,53,purchase,,2025-05-07T15:42:52.805994
563,748,413,view,,2025-01-13T15:42:52.805994
564,360,273,view,,2025-07-09T15:42:52.805994
565,704,463,purchase,,2025-07-30T15:42:52.805994
566,253,256,wishlist,,2024-09-09T15:42:52.805994
567,411,417,view,,2025-04-15T15:42:52.805994
568,559,458,view,,2025-03-28T15:42:52.805994
569,182,105,view,,2025-06-02T15:42:52.805994
570,483,484,view,,2025-07-30T15:42:52.805994
571,139,362,view,,2025-01-21T15:42:52.805994
572,32,444,add_to_cart,,2025-06-13T15:42:52.805994
573,259,7,wishlist,,2024-12-14T15:42:52.805994
574,505,479,view,,2024-12-28T15:42:52.805994
575,832,248,add_to_cart,,2025-04-23T15:42:52.805994
576,892,333,wishlist,,2025-01-26T15:42:52.805994
577,866,428,view,,2024-09-25T15:42:52.805994
578,162,439,view,,2025-03-18T15:42:52.805994
579,950,223,view,,2025-07-28T15:42:52.805994
580,904,194,add_to_cart,,2025-07-24T15:42:52.805994
581,676,38,view,,2025-05-12T15:42:52.805994
582,987,10,view,,2024-11-19T15:42:52.805994
583,767,437,purchase,,2025-01-07T15:42:52.805994
584,944,117,wishlist,,2025-03-01T15:42:52.805994
585,767,500,add_to_cart,,2024-09-06T15:42:52.805994
586,165,28,view,,2025-07-30T15:42:52.805994
587,523,253,view,,2025-02-01T15:42:52.805994
588,737,441,view,,2025-07-15T15:42:52.805994
589,778,309,view,,2025-08-05T15:42:52.805994
590,548,355,view,,2024-11-16T15:42:52.805994
591,825,293,view,,2025-02-22T15:42:52.805994
592,987,308,wishlist,,2024-12-07T15:42:52.805994
593,863,421,view,,2024-10-21T15:42:52.805994
594,648,80,purchase,,2024-12-15T15:42:52.805994
595,348,38,view,,2024-12-17T15:42:52.805994
596,602,217,wishlist,,2025-08-01T15:42:52.805994
597,451,106,view,,2024-09-02T15:42:52.805994
598,767,191,wishlist,,2024-10-21T15:42:52.805994
599,275,54,view,,2025-03-17T15:42:52.805994
600,706,338,view,,2024-10-29T15:42:52.805994
601,780,153,view,,2025-07-21T15:42:52.805994
602,82,235,rating,2.1,2025-04-24T15:42:52.805994
603,216,193,view,,2025-03-17T15:42:52.805994
604,276,328,view,,2025-08-04T15:42:52.805994
605,279,60,wishlist,,2025-01-09T15:42:52.805994
606,249,187,wishlist,,2024-11-29T15:42:52.805994
607,300,349,add_to_cart,,2025-03-27T15:42:52.805994
608,230,200,view,,2025-03-26T15:42:52.805994
609,551,187,wishlist,,2024-10-10T15:42:52.805994
610,716,16,add_to_cart,,2025-06-28T15:42:52.805994
611,905,465,view,,2024-10-26T15:42:52.805994
612,363,358,view,,2025-03-08T15:42:52.805994
613,604,402,view,,2025-02-13T15:42:52.805994
614,487,96,wishlist,,2025-06-20T15:42:52.805994
615,814,407,add_to_cart,,2025-07-28T15:42:52.805994
616,379,487,view,,2025-04-26T15:42:52.805994
617,551,66,view,,2025-05-17T15:42:52.805994
618,17,343,wishlist,,2025-02-13T15:42:52.805994
619,557,361,view,,2024-09-12T15:42:52.805994
620,603,361,view,,2025-03-03T15:42:52.805994
621,988,215,view,,2025-01-22T15:42:52.805994
622,433,98,view,,2025-05-20T15:42:52.805994
623,876,370,wishlist,,2024-12-26T15:42:52.805994
624,74,103,rating,4.6,2024-10-31T15:42:52.805994
625,254,345,add_to_cart,,2025-06-16T15:42:52.805994
626,824,140,view,,2025-01-03T15:42:52.805994
627,664,113,view,,2025-03-24T15:42:52.805994
628,651,132,view,,2024-09-12T15:42:52.805994
629,77,213,purchase,,2025-01-12T15:42:52.805994
630,743,377,add_to_cart,,2025-05-05T15:42:52.805994
631,664,303,view,,2025-03-01T15:42:52.805994
632,626,116,view,,2025-05-09T15:42:52.805994
633,834,491,purchase,,2025-06-24T15:42:52.805994
634,752,437,rating,3.3,2025-01-05T15:42:52.805994
635,992,312,view,,2024-11-06T15:42:52.805994
636,246,120,view,,2024-11-28T15:42:52.805994
637,211,48,purchase,,2024-12-19T15:42:52.805994
638,281,246,view,,2025-08-09T15:42:52.805994
639,931,141,view,,2025-06-19T15:42:52.805994
640,196,258,purchase,4.1,2025-02-25T15:42:52.805994
641,793,59,add_to_cart,,2025-05-15T15:42:52.805994
642,87,314,wishlist,,2025-07-30T15:42:52.805994
643,729,453,wishlist,,2024-12-31T15:42:52.805994
644,420,440,add_to_cart,,2025-03-11T15:42:52.805994
645,385,24,view,,2025-08-01T15:42:52.805994
646,2,18,view,,2025-03-21T15:42:52.805994
647,162,5,view,,2025-04-03T15:42:52.805994
648,1000,323,view,,2025-05-09T15:42:52.805994
649,465,356,view,,2025-06-03T15:42:52.805994
650,25,417,add_to_cart,,2025-07-23T15:42:52.805994
651,251,217,view,,2024-12-26T15:42:52.805994
652,50,113,view,,2024-10-26T15:42:52.805994
653,965,253,wishlist,,2025-08-02T15:42:52.805994
654,853,363,view,,2024-11-03T15:42:52.805994
655,180,118,wishlist,,2025-03-19T15:42:52.805994
656,975,480,view,,2025-02-01T15:42:52.805994
657,100,408,view,,2024-08-31T15:42:52.805994
658,426,283,wishlist,,2024-10-23T15:42:52.805994
659,131,149,add_to_cart,,2024-12-25T15:42:52.805994
660,534,62,view,,2025-08-07T15:42:52.805994
661,365,465,view,,2024-10-09T15:42:52.805994
662,95,437,wishlist,,2024-12-05T15:42:52.805994
663,60,211,view,,2025-01-17T15:42:52.805994
664,578,487,purchase,4.3,2024-10-07T15:42:52.805994
665,550,167,view,,2025-08-10T15:42:52.805994
666,871,260,view,,2025-01-29T15:42:52.805994
667,220,206,view,,2025-03-15T15:42:52.805994
668,623,311,view,,2024-08-14T15:42:52.805994
669,330,267,view,,2025-04-28T15:42:52.805994
670,504,297,view,,2024-09-28T15:42:52.805994
671,771,381,view,,2025-03-17T15:42:52.805994
672,981,93,view,,2025-02-21T15:42:52.805994
673,909,230,add_to_cart,,2025-02-04T15:42:52.805994
674,41,113,view,,2024-08-12T15:42:52.805994
675,496,104,view,,2024-11-06T15:42:52.805994
676,247,156,purchase,,2024-10-03T15:42:52.805994
677,750,473,view,,2024-11-03T15:42:52.805994
678,467,296,rating,4.9,2025-03-25T15:42:52.805994
679,661,23,purchase,3.4,2025-05-28T15:42:52.805994
680,753,56,add_to_cart,,2025-05-02T15:42:52.805994
681,510,41,rating,3.1,2025-03-04T15:42:52.805994
682,667,264,add_to_cart,,2024-10-28T15:42:52.805994
683,429,148,view,,2025-06-07T15:42:52.805994
684,849,312,add_to_cart,,2024-10-27T15:42:52.805994
685,217,221,wishlist,,2024-12-09T15:42:52.805994
686,335,192,view,,2024-09-27T15:42:52.805994
687,49,39,wishlist,,2025-01-11T15:42:52.805994
688,149,463,rating,2.5,2025-03-21T15:42:52.805994
689,374,344,wishlist,,2025-02-06T15:42:52.805994
690,586,214,view,,2025-01-05T15:42:52.805994
691,744,386,view,,2024-10-25T15:42:52.805994
692,977,70,purchase,,2025-05-22T15:42:52.805994
693,581,123,view,,2024-12-22T15:42:52.805994
694,87,476,view,,2025-02-08T15:42:52.805994
695,888,335,view,,2025-08-01T15:42:52.805994
696,883,12,view,,2024-09-10T15:42:52.805994
697,546,393,view,,2025-08-02T15:42:52.805994
698,740,228,wishlist,,2025-02-15T15:42:52.805994
699,674,413,view,,2025-05-06T15:42:52.805994
700,503,344,view,,2024-12-21T15:42:52.805994
701,117,454,purchase,,2025-06-06T15:42:52.805994
702,483,270,view,,2025-04-19T15:42:52.805994
703,356,115,view,,2024-09-23T15:42:52.805994
704,918,28,add_to_cart,,2025-06-30T15:42:52.805994
705,875,253,purchase,,2025-03-26T15:42:52.805994
706,161,366,rating,1.3,2025-05-16T15:42:52.805994
707,646,425,add_to_cart,,2025-03-06T15:42:52.805994
708,794,154,view,,2024-12-08T15:42:52.805994
709,76,340,rating,2.0,2025-07-15T15:42:52.805994
710,708,377,view,,2024-10-08T15:42:52.805994
711,139,11,view,,2024-09-09T15:42:52.805994
712,981,351,view,,2024-10-24T15:42:52.805994
713,848,270,add_to_cart,,2025-02-26T15:42:52.805994
714,499,371,wishlist,,2025-01-06T15:42:52.805994
715,264,354,wishlist,,2025-05-13T15:42:52.805994
716,775,28,wishlist,,2025-05-09T15:42:52.805994
717,194,47,add_to_cart,,2025-04-07T15:42:52.805994
718,721,493,view,,2024-10-19T15:42:52.805994
719,376,56,view,,2025-05-25T15:42:52.805994
720,332,21,view,,2025-05-26T15:42:52.805994
721,653,354,view,,2025-03-17T15:42:52.805994
722,45,494,add_to_cart,,2024-12-29T15:42:52.805994
723,592,356,purchase,3.6,2025-04-05T15:42:52.805994
724,966,62,add_to_cart,,2024-11-17T15:42:52.805994
725,826,60,view,,2025-06-02T15:42:52.805994
726,61,116,purchase,,2024-09-15T15:42:52.805994
727,71,128,rating,1.9,2024-10-26T15:42:52.805994
728,621,118,rating,3.6,2025-04-02T15:42:52.805994
729,580,417,view,,2025-02-10T15:42:52.805994
730,791,97,view,,2024-11-18T15:42:52.805994
731,531,90,view,,2025-06-30T15:42:52.805994
732,350,478,wishlist,,2025-07-03T15:42:52.805994
733,514,213,view,,2024-10-10T15:42:52.805994
734,462,420,view,,2024-12-28T15:42:52.805994
735,350,490,view,,2024-12-19T15:42:52.805994
736,181,219,view,,2025-05-13T15:42:52.805994
737,842,369,view,,2024-09-18T15:42:52.805994
738,425,33,view,,2025-05-13T15:42:52.805994
739,211,336,view,,2025-07-12T15:42:52.805994
740,641,182,view,,2024-08-17T15:42:52.805994
741,488,462,view,,2024-10-10T15:42:52.805994
742,531,70,view,,2025-01-26T15:42:52.805994
743,616,3,view,,2025-06-26T15:42:52.805994
744,725,195,view,,2025-01-18T15:42:52.805994
745,53,260,add_to_cart,,2025-04-23T15:42:52.805994
746,155,449,view,,2024-12-01T15:42:52.805994
747,667,361,view,,2025-04-29T15:42:52.805994
748,515,450,view,,2024-11-24T15:42:52.805994
749,939,114,add_to_cart,,2024-12-01T15:42:52.805994
750,498,45,view,,2025-05-12T15:42:52.805994
751,434,21,add_to_cart,,2024-11-23T15:42:52.805994
752,153,242,view,,2025-02-17T15:42:52.805994
753,825,200,add_to_cart,,2025-04-17T15:42:52.805994
754,97,50,view,,2025-06-17T15:42:52.805994
755,565,129,add_to_cart,,2025-02-17T15:42:52.805994
756,848,339,rating,2.8,2024-09-18T15:42:52.805994
757,853,111,purchase,4.1,2024-11-08T15:42:52.805994
758,791,120,view,,2025-02-05T15:42:52.805994
759,332,155,purchase,,2025-01-27T15:42:52.805994
760,93,161,view,,2025-03-07T15:42:52.805994
761,543,41,add_to_cart,,2025-01-06T15:42:52.805994
762,698,62,add_to_cart,,2024-08-11T15:42:52.805994
763,699,479,purchase,4.4,2024-09-06T15:42:52.805994
764,816,330,purchase,,2025-05-16T15:42:52.805994
765,483,467,view,,2025-04-29T15:42:52.805994
766,19,457,rating,4.0,2025-06-30T15:42:52.805994
767,678,330,wishlist,,2024-12-29T15:42:52.805994
768,474,490,wishlist,,2025-06-07T15:42:52.805994
769,755,254,view,,2024-12-26T15:42:52.805994
770,494,289,view,,2025-01-27T15:42:52.805994
771,354,453,add_to_cart,,2024-10-08T15:42:52.805994
772,307,328,view,,2025-07-29T15:42:52.805994
773,352,458,view,,2024-11-15T15:42:52.805994
774,183,493,view,,2025-03-15T15:42:52.805994
775,67,294,rating,4.4,2025-05-28T15:42:52.805994
776,986,195,view,,2025-07-19T15:42:52.805994
777,377,450,view,,2025-04-18T15:42:52.805994
778,107,417,view,,2024-09-11T15:42:52.805994
779,349,245,wishlist,,2025-06-18T15:42:52.805994
780,223,313,wishlist,,2024-12-22T15:42:52.805994
781,165,269,view,,2025-04-06T15:42:52.805994
782,633,494,purchase,,2025-01-26T15:42:52.805994
783,975,194,view,,2025-05-27T15:42:52.805994
784,463,340,wishlist,,2025-02-28T15:42:52.805994
785,240,249,view,,2025-04-22T15:42:52.805994
786,197,332,view,,2025-04-09T15:42:52.805994
787,995,31,add_to_cart,,2025-06-16T15:42:52.805994
788,853,499,view,,2024-09-29T15:42:52.805994
789,849,85,view,,2025-04-19T15:42:52.805994
790,621,87,wishlist,,2025-07-13T15:42:52.805994
791,170,120,view,,2025-07-08T15:42:52.805994
792,610,405,view,,2024-10-02T15:42:52.805994
793,577,451,view,,2025-04-25T15:42:52.805994
794,709,218,purchase,3.0,2024-09-13T15:42:52.805994
795,507,15,add_to_cart,,2024-10-09T15:42:52.805994
796,77,491,view,,2024-09-23T15:42:52.805994
797,300,250,view,,2025-08-04T15:42:52.805994
798,425,266,view,,2025-06-15T15:42:52.805994
799,531,50,wishlist,,2025-03-18T15:42:52.805994
800,545,289,view,,2025-03-31T15:42:52.805994
801,348,343,view,,2025-04-02T15:42:52.805994
802,701,406,purchase,,2025-02-10T15:42:52.805994
803,699,53,rating,2.2,2024-10-27T15:42:52.805994
804,673,420,view,,2024-09-04T15:42:52.805994
805,999,495,add_to_cart,,2025-06-02T15:42:52.805994
806,968,278,view,,2025-01-04T15:42:52.805994
807,255,248,view,,2024-10-04T15:42:52.805994
808,833,188,wishlist,,2025-03-29T15:42:52.805994
809,919,255,view,,2025-01-21T15:42:52.805994
810,590,464,view,,2024-09-22T15:42:52.805994
811,990,228,view,,2024-11-09T15:42:52.805994
812,642,203,view,,2024-10-28T15:42:52.805994
813,694,13,view,,2024-12-16T15:42:52.805994
814,357,391,view,,2025-05-05T15:42:52.805994
815,326,292,view,,2025-02-12T15:42:52.805994
816,26,490,wishlist,,2025-06-12T15:42:52.805994
817,39,295,view,,2024-12-08T15:42:52.805994
818,778,199,view,,2025-07-24T15:42:52.805994
819,800,348,add_to_cart,,2024-09-12T15:42:52.805994
820,37,40,add_to_cart,,2025-05-17T15:42:52.805994
821,164,254,view,,2025-06-26T15:42:52.805994
822,92,480,view,,2024-09-09T15:42:52.805994
823,651,24,add_to_cart,,2025-02-23T15:42:52.805994
824,781,169,view,,2025-02-10T15:42:52.805994
825,79,378,view,,2025-07-28T15:42:52.805994
826,419,465,wishlist,,2024-12-07T15:42:52.805994
827,505,376,view,,2025-07-06T15:42:52.805994
828,69,462,view,,2025-04-23T15:42:52.805994
829,707,79,view,,2025-04-10T15:42:52.805994
830,103,86,view,,2024-11-10T15:42:52.805994
831,803,370,view,,2025-07-19T15:42:52.805994
832,945,190,view,,2025-07-09T15:42:52.805994
833,832,412,wishlist,,2025-03-07T15:42:52.805994
834,621,52,wishlist,,2025-04-06T15:42:52.805994
835,84,106,view,,2024-09-03T15:42:52.805994
836,597,115,add_to_cart,,2025-08-01T15:42:52.805994
837,404,264,rating,4.4,2025-04-02T15:42:52.805994
838,313,424,view,,2024-09-23T15:42:52.805994
839,363,2,view,,2024-12-29T15:42:52.805994
840,185,106,add_to_cart,,2025-01-22T15:42:52.805994
841,263,212,view,,2025-03-30T15:42:52.805994
842,7,41,add_to_cart,,2024-09-12T15:42:52.805994
843,937,202,add_to_cart,,2024-12-08T15:42:52.805994
844,46,316,wishlist,,2025-08-02T15:42:52.805994
845,707,393,view,,2024-11-08T15:42:52.805994
846,411,137,view,,2024-11-04T15:42:52.805994
847,350,350,rating,1.1,2024-10-13T15:42:52.805994
848,511,495,purchase,3.2,2024-12-19T15:42:52.805994
849,504,288,wishlist,,2025-04-05T15:42:52.805994
850,987,226,add_to_cart,,2024-08-16T15:42:52.805994
851,48,423,purchase,,2024-10-21T15:42:52.805994
852,287,487,rating,2.3,2025-02-03T15:42:52.805994
853,448,156,view,,2024-09-02T15:42:52.805994
854,275,12,view,,2024-09-20T15:42:52.805994
855,374,337,view,,2024-10-20T15:42:52.805994
856,995,232,view,,2024-09-23T15:42:52.805994
857,716,300,view,,2024-08-10T15:42:52.805994
858,364,103,view,,2024-11-25T15:42:52.805994
859,608,185,view,,2025-02-22T15:42:52.805994
860,530,145,purchase,,2024-12-08T15:42:52.805994
861,921,17,wishlist,,2025-01-16T15:42:52.805994
862,89,297,view,,2025-01-03T15:42:52.805994
863,56,23,wishlist,,2025-07-10T15:42:52.805994
864,897,440,view,,2025-04-13T15:42:52.805994
865,547,181,wishlist,,2024-09-16T15:42:52.805994
866,756,439,add_to_cart,,2025-02-24T15:42:52.805994
867,497,378,view,,2025-01-16T15:42:52.805994
868,493,371,wishlist,,2025-02-08T15:42:52.805994
869,162,377,view,,2025-03-02T15:42:52.805994
870,308,374,view,,2025-04-19T15:42:52.805994
871,719,56,wishlist,,2024-08-12T15:42:52.805994
872,851,446,view,,2024-10-19T15:42:52.805994
873,154,491,purchase,,2025-01-01T15:42:52.805994
874,493,42,view,,2025-01-08T15:42:52.805994
875,85,63,view,,2025-03-21T15:42:52.805994
876,754,130,view,,2025-02-17T15:42:52.805994
877,158,218,add_to_cart,,2025-04-02T15:42:52.805994
878,837,282,view,,2024-12-04T15:42:52.805994
879,959,30,wishlist,,2025-03-14T15:42:52.805994
880,252,323,view,,2025-04-30T15:42:52.805994
881,728,380,wishlist,,2024-12-31T15:42:52.805994
882,175,496,purchase,4.8,2024-11-22T15:42:52.805994
883,796,472,view,,2025-05-16T15:42:52.805994
884,215,318,wishlist,,2025-03-08T15:42:52.805994
885,668,13,add_to_cart,,2025-01-20T15:42:52.805994
886,458,283,view,,2024-08-11T15:42:52.805994
887,672,342,view,,2024-12-19T15:42:52.805994
888,302,227,view,,2025-01-13T15:42:52.805994
889,4,154,add_to_cart,,2024-12-13T15:42:52.805994
890,256,444,purchase,4.1,2025-04-05T15:42:52.805994
891,761,232,view,,2025-04-19T15:42:52.805994
892,429,302,add_to_cart,,2025-04-19T15:42:52.805994
893,359,267,view,,2025-05-20T15:42:52.805994
894,2,262,view,,2025-06-08T15:42:52.805994
895,401,390,purchase,,2024-11-26T15:42:52.805994
896,453,408,view,,2024-11-16T15:42:52.805994
897,368,326,purchase,3.1,2025-01-10T15:42:52.805994
898,488,57,view,,2025-07-17T15:42:52.805994
899,329,118,add_to_cart,,2025-07-24T15:42:52.805994
900,194,452,view,,2025-03-22T15:42:52.805994
901,561,275,view,,2025-05-18T15:42:52.805994
902,781,175,view,,2025-07-07T15:42:52.805994
903,585,439,view,,2025-08-03T15:42:52.805994
904,985,174,purchase,,2025-03-13T15:42:52.805994
905,780,467,view,,2024-11-30T15:42:52.805994
906,352,322,view,,2025-01-23T15:42:52.805994
907,311,346,wishlist,,2024-11-20T15:42:52.805994
908,620,84,view,,2024-08-22T15:42:52.805994
909,196,372,view,,2025-03-23T15:42:52.805994
910,886,291,purchase,,2024-09-28T15:42:52.805994
911,146,174,view,,2024-12-03T15:42:52.805994
912,392,412,view,,2024-09-24T15:42:52.805994
913,194,327,add_to_cart,,2024-08-20T15:42:52.805994
914,199,332,wishlist,,2024-08-23T15:42:52.805994
915,281,381,view,,2024-10-01T15:42:52.805994
916,764,219,wishlist,,2024-10-21T15:42:52.805994
917,621,427,view,,2025-01-20T15:42:52.805994
918,923,275,rating,3.6,2025-01-26T15:42:52.805994
919,441,372,view,,2025-07-20T15:42:52.805994
920,370,133,purchase,4.4,2025-04-08T15:42:52.805994
921,90,242,wishlist,,2025-04-01T15:42:52.805994
922,487,241,view,,2025-08-02T15:42:52.805994
923,966,48,wishlist,,2024-12-01T15:42:52.805994
924,418,82,view,,2025-01-31T15:42:52.805994
925,31,488,purchase,,2025-05-10T15:42:52.805994
926,592,270,purchase,3.6,2024-10-30T15:42:52.805994
927,244,466,view,,2025-02-18T15:42:52.805994
928,925,115,view,,2025-01-14T15:42:52.805994
929,588,118,view,,2024-10-08T15:42:52.805994
930,423,70,wishlist,,2025-06-10T15:42:52.805994
931,217,329,view,,2024-09-27T15:42:52.805994
932,647,320,view,,2024-09-25T15:42:52.805994
933,807,180,purchase,,2024-10-11T15:42:52.805994
934,584,73,view,,2025-02-09T15:42:52.805994
935,816,412,view,,2024-12-22T15:42:52.805994
936,666,266,view,,2025-01-27T15:42:52.805994
937,722,424,view,,2025-07-12T15:42:52.805994
938,354,170,view,,2024-09-18T15:42:52.805994
939,777,414,view,,2024-12-13T15:42:52.805994
940,385,282,view,,2024-12-23T15:42:52.805994
941,605,433,view,,2024-11-03T15:42:52.805994
